"sample","fieldID","region","site","management","treatment","plot","day","lat","lon","sand_pct","soil_moisture","soil_temp","pH","soil_tot_C","soil_tot_N","abv_plant_biomass","plant_avail_N","fb_ratio","microbial_biomass","ITS_ID","X16S_ID","X16Sf","X16Sr","ITSf","ITSr","md5_16Sf","md5_16Sr","md5_ITSf","md5_ITSr","exp_alias_16S","run_alias_16S","exp_alias_ITS","run_alias_ITS","run_acc_16S","exp_acc_16S","run_acc_ITS","exp_acc_ITS","samp_acc","ext_id_acc","proj_acc"
"YoS3InDp1d0","YoS3In","Yo",3,"In","D",1,0,54.267147,-2.2656986,41.786663,55.4,18.2,4.7,6.853562751,0.52618524,0.339181818181818,0.00246499108612037,0.0292767357458332,0.0220612596300636,"ResRisMcr-3-C-A-11-YoS3InDp1d0-ITS-1","ResRisMcr-3-C-A-11-YoS3InDp1d0-16S-1","ResRisMcr-3-C-A-11-YoS3InDp1d0-16S-1_S203_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-11-YoS3InDp1d0-16S-1_S203_L001_R2_001.fastq.gz","ResRisMcr-3-C-A-11-YoS3InDp1d0-ITS-1_S203_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-11-YoS3InDp1d0-ITS-1_S203_L001_R2_001.fastq.gz","bd2e42a382464bf8cc1d1baf350fb14c","a4c5c95ea9adefe18d3e80e6049ff72c","c0ee9c5fb193af7aef1f78afca849fb2","2c3884ef790e0c40323b70da4ad9c7dd","YoS3InDp1d0_16S_exp","YoS3InDp1d0_16S_run","YoS3InDp1d0_ITS_exp","YoS3InDp1d0_ITS_run","ERR11532175","ERX10936741","ERR11532516","ERX10937082","ERS15578196","SAMEA113583287","PRJEB63076"
"YoS3InDp1d60","YoS3In","Yo",3,"In","D",1,60,54.267147,-2.2656986,41.786663,59.6,15.7,4.7,2.955407098,0.258707743,NA,0.000578371672006376,0.0161768834874876,0.00844076365068033,"ResRisMcr-4-D-E-09-YoS3InDp1d60-ITS-1","ResRisMcr-4-D-E-09-YoS3InDp1d60-16S-1","ResRisMcr-4-D-E-09-YoS3InDp1d60-16S-1_S345_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-09-YoS3InDp1d60-16S-1_S345_L001_R2_001.fastq.gz","ResRisMcr-4-D-E-09-YoS3InDp1d60-ITS-1_S345_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-09-YoS3InDp1d60-ITS-1_S345_L001_R2_001.fastq.gz","d701893c8e1d0d4926ac00d0b9be4655","3b447cbca6e133cdeee64d0232c6a723","aa30f2756b7ed231507f98ce18fa99f1","24e6dd1eff6c475e928422c637a011a4","YoS3InDp1d60_16S_exp","YoS3InDp1d60_16S_run","YoS3InDp1d60_ITS_exp","YoS3InDp1d60_ITS_run","ERR11532176","ERX10936742","ERR11532517","ERX10937083","ERS15578197","SAMEA113583288","PRJEB63076"
"YoS3InDp2d0","YoS3In","Yo",3,"In","D",2,0,54.267174,-2.2656981,41.786663,48.9,17.4,4.75,2.565153045,0.214858973,0.409181818181818,0.00504162659867923,0.0824260634201086,0.0177967985785605,"ResRisMcr-3-C-B-12-YoS3InDp2d0-ITS-1","ResRisMcr-3-C-B-12-YoS3InDp2d0-16S-1","ResRisMcr-3-C-B-12-YoS3InDp2d0-16S-1_S216_L001_R1_001.fastq.gz","ResRisMcr-3-C-B-12-YoS3InDp2d0-16S-1_S216_L001_R2_001.fastq.gz","ResRisMcr-3-C-B-12-YoS3InDp2d0-ITS-1_S216_L001_R1_001.fastq.gz","ResRisMcr-3-C-B-12-YoS3InDp2d0-ITS-1_S216_L001_R2_001.fastq.gz","78efc369718defbf4f074736b721591c","4a36dcabbe5db43441f67a99ee98e6fb","f3f2f693f0d60d4c6ca896b4261092d7","18734918b8ec999723004c6bacd0889b","YoS3InDp2d0_16S_exp","YoS3InDp2d0_16S_run","YoS3InDp2d0_ITS_exp","YoS3InDp2d0_ITS_run","ERR11532177","ERX10936743","ERR11532518","ERX10937084","ERS15578198","SAMEA113583289","PRJEB63076"
"YoS3InDp2d60","YoS3In","Yo",3,"In","D",2,60,54.267174,-2.2656981,41.786663,58.2,15.1,4.75,3.437743568,0.276247251,NA,0.000396536304374787,0.0200883211357818,0.0168880368553592,"ResRisMcr-4-D-E-03-YoS3InDp2d60-ITS-1","ResRisMcr-4-D-E-03-YoS3InDp2d60-16S-1","ResRisMcr-4-D-E-03-YoS3InDp2d60-16S-1_S339_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-03-YoS3InDp2d60-16S-1_S339_L001_R2_001.fastq.gz","ResRisMcr-4-D-E-03-YoS3InDp2d60-ITS-1_S339_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-03-YoS3InDp2d60-ITS-1_S339_L001_R2_001.fastq.gz","18b8ec25294563da1f7b7f1c24a8b226","77c1dc52683e220abd09a26301437e26","b10c8f190655a5935d7c9f220d8709ab","d9214147e6daad5435d0854f10221dad","YoS3InDp2d60_16S_exp","YoS3InDp2d60_16S_run","YoS3InDp2d60_ITS_exp","YoS3InDp2d60_ITS_run","ERR11532178","ERX10936744","ERR11532519","ERX10937085","ERS15578199","SAMEA113583290","PRJEB63076"
"YoS3InDp3d0","YoS3In","Yo",3,"In","D",3,0,54.2671919,-2.2656978,41.786663,48.2,18.6,4.83,2.823860788,0.236783358,0.387909090909091,0.00258166045799582,0.0722786770645186,0.0154585727127694,"ResRisMcr-2-B-B-01-YoS3InDp3d0-ITS-1","ResRisMcr-2-B-B-01-YoS3InDp3d0-16S-1","ResRisMcr-2-B-B-01-YoS3InDp3d0-16S-1_S109_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-01-YoS3InDp3d0-16S-1_S109_L001_R2_001.fastq.gz","ResRisMcr-2-B-B-01-YoS3InDp3d0-ITS-1_S109_L001_R1_001.fastq.gz","ResRisMcr-2-B-B-01-YoS3InDp3d0-ITS-1_S109_L001_R2_001.fastq.gz","3c0561da9697228064c25d884dce280c","1cf813e23ece0d346e297ae4ef7c9d5e","1f78ee3e95aea023db74dcd1faa1421f","69a9914cb2b82ca53349c14edbdd4425","YoS3InDp3d0_16S_exp","YoS3InDp3d0_16S_run","YoS3InDp3d0_ITS_exp","YoS3InDp3d0_ITS_run","ERR11532179","ERX10936745","ERR11532520","ERX10937086","ERS15578200","SAMEA113583291","PRJEB63076"
"YoS3InDp3d60","YoS3In","Yo",3,"In","D",3,60,54.2671919,-2.2656978,41.786663,59.5,15,4.83,3.77099422,0.302556513,NA,0.0013500416092714,0.037577294001922,0.0205947914852067,"ResRisMcr-1-A-G-08-YoS3InDp3d60-ITS-1","ResRisMcr-1-A-G-08-YoS3InDp3d60-16S-1","ResRisMcr-1-A-G-08-YoS3InDp3d60-16S-1_S80_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-08-YoS3InDp3d60-16S-1_S80_L001_R2_001.fastq.gz","ResRisMcr-1-A-G-08-YoS3InDp3d60-ITS-1_S80_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-08-YoS3InDp3d60-ITS-1_S80_L001_R2_001.fastq.gz","f85a489cabd91e0a4865f706e9d6647f","18048a9b4c06e7d36b418485fbdf57a4","b0ec87c5864ed9aaf984eb1bede297aa","c4ce3d4ad74b9f6aa5fb1c29c43ee91a","YoS3InDp3d60_16S_exp","YoS3InDp3d60_16S_run","YoS3InDp3d60_ITS_exp","YoS3InDp3d60_ITS_run","ERR11532180","ERX10936746","ERR11532521","ERX10937087","ERS15578201","SAMEA113583292","PRJEB63076"
"YoS4ExCp1d0","YoS4Ex","Yo",4,"Ex","C",1,0,54.3267736,-2.288563,39.523305,40.2,16.8,5.26,4.329865034,0.329095554,0.294363636363636,0.00225317435753518,0.0394211836836433,0.018735056241286,"ResRisMcr-3-C-A-07-YoS4ExCp1d0-ITS-1","ResRisMcr-3-C-A-07-YoS4ExCp1d0-16S-1","ResRisMcr-3-C-A-07-YoS4ExCp1d0-16S-1_S199_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-07-YoS4ExCp1d0-16S-1_S199_L001_R2_001.fastq.gz","ResRisMcr-3-C-A-07-YoS4ExCp1d0-ITS-1_S199_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-07-YoS4ExCp1d0-ITS-1_S199_L001_R2_001.fastq.gz","6bc5835562c04a2d295bc823cfa4ae7c","a0858554c17e0e4543bf37de0961921d","a37c8b715980e86ac5a448707d1b7844","2555f38f4edaf0704d35525dfe68b7f8","YoS4ExCp1d0_16S_exp","YoS4ExCp1d0_16S_run","YoS4ExCp1d0_ITS_exp","YoS4ExCp1d0_ITS_run","ERR11532181","ERX10936747","ERR11532522","ERX10937088","ERS15578202","SAMEA113583293","PRJEB63076"
"YoS4ExCp1d60","YoS4Ex","Yo",4,"Ex","C",1,60,54.3267736,-2.288563,39.523305,43.9,21.1,5.26,4.304053618,0.342001262,NA,0.00184721046535151,0.0604853262612076,0.0232920323536588,"ResRisMcr-3-C-C-11-YoS4ExCp1d60-ITS-1","ResRisMcr-3-C-C-11-YoS4ExCp1d60-16S-1","ResRisMcr-3-C-C-11-YoS4ExCp1d60-16S-1_S227_L001_R1_001.fastq.gz","ResRisMcr-3-C-C-11-YoS4ExCp1d60-16S-1_S227_L001_R2_001.fastq.gz","ResRisMcr-3-C-C-11-YoS4ExCp1d60-ITS-1_S227_L001_R1_001.fastq.gz","ResRisMcr-3-C-C-11-YoS4ExCp1d60-ITS-1_S227_L001_R2_001.fastq.gz","8560f908a432d1bafbd7d87e97cf5077","c3e8a6fe8caed205c403828d5f1d2bdf","282ea1d097677bc6b64eef7ea4fa48aa","38a1a609240b4409a8733b342d6bf970","YoS4ExCp1d60_16S_exp","YoS4ExCp1d60_16S_run","YoS4ExCp1d60_ITS_exp","YoS4ExCp1d60_ITS_run","ERR11532182","ERX10936748","ERR11532523","ERX10937089","ERS15578203","SAMEA113583294","PRJEB63076"
"YoS4ExCp2d0","YoS4Ex","Yo",4,"Ex","C",2,0,54.3267917,-2.2885781,39.523305,37,18.1,4.6,7.536933472,0.445246926,0.258454545454545,0.00441965979076796,0.0713895379755079,0.0224030330497156,"ResRisMcr-3-C-A-05-YoS4ExCp2d0-ITS-1","ResRisMcr-3-C-A-05-YoS4ExCp2d0-16S-1","ResRisMcr-3-C-A-05-YoS4ExCp2d0-16S-1_S197_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-05-YoS4ExCp2d0-16S-1_S197_L001_R2_001.fastq.gz","ResRisMcr-3-C-A-05-YoS4ExCp2d0-ITS-1_S197_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-05-YoS4ExCp2d0-ITS-1_S197_L001_R2_001.fastq.gz","eca5a3fb94bef9788213723ef8cf3027","4b01e5cf92f2d27571a011cc3240a033","642e5b35ecc14d523fc273803bddea10","23b587c372d1437189c97d5ab8f1b874","YoS4ExCp2d0_16S_exp","YoS4ExCp2d0_16S_run","YoS4ExCp2d0_ITS_exp","YoS4ExCp2d0_ITS_run","ERR11532183","ERX10936749","ERR11532524","ERX10937090","ERS15578204","SAMEA113583295","PRJEB63076"
"YoS4ExCp2d60","YoS4Ex","Yo",4,"Ex","C",2,60,54.3267917,-2.2885781,39.523305,37.4,21.5,4.6,4.497639238,0.35490697,NA,0.00391775140557387,0.0737480596061467,0.0248687199690269,"ResRisMcr-4-D-E-10-YoS4ExCp2d60-ITS-1","ResRisMcr-4-D-E-10-YoS4ExCp2d60-16S-1","ResRisMcr-4-D-E-10-YoS4ExCp2d60-16S-1_S346_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-10-YoS4ExCp2d60-16S-1_S346_L001_R2_001.fastq.gz","ResRisMcr-4-D-E-10-YoS4ExCp2d60-ITS-1_S346_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-10-YoS4ExCp2d60-ITS-1_S346_L001_R2_001.fastq.gz","c1723426f662f201cc5aceb92cd8c1b3","729f76410ff6d0d4fc57b2a0cd1321e1","43d34b74c838aa27ab2ba68686ce3320","1805e965604ba064eec23596943a2018","YoS4ExCp2d60_16S_exp","YoS4ExCp2d60_16S_run","YoS4ExCp2d60_ITS_exp","YoS4ExCp2d60_ITS_run","ERR11532184","ERX10936750","ERR11532525","ERX10937091","ERS15578205","SAMEA113583296","PRJEB63076"
"YoS4ExCp3d0","YoS4Ex","Yo",4,"Ex","C",3,0,54.3268284,-2.2887159,39.523305,34.2,17,4.84,10.956946092,0.632379692,0.290363636363636,0.00401517479491549,0.0475223268836678,0.0238713702163207,"ResRisMcr-1-A-E-06-YoS4ExCp3d0-ITS-1","ResRisMcr-1-A-E-06-YoS4ExCp3d0-16S-1","ResRisMcr-1-A-E-06-YoS4ExCp3d0-16S-1_S54_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-06-YoS4ExCp3d0-16S-1_S54_L001_R2_001.fastq.gz","ResRisMcr-1-A-E-06-YoS4ExCp3d0-ITS-1_S54_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-06-YoS4ExCp3d0-ITS-1_S54_L001_R2_001.fastq.gz","734763e470e09b43499e692b72c6d514","1d475112e74ba23c9b7bc62d7500158a","4cc21b0f0fc8508c2f70f1bb1eda57d1","840e9e871821ac006568cdd3e147fe5a","YoS4ExCp3d0_16S_exp","YoS4ExCp3d0_16S_run","YoS4ExCp3d0_ITS_exp","YoS4ExCp3d0_ITS_run","ERR11532185","ERX10936751","ERR11532526","ERX10937092","ERS15578206","SAMEA113583297","PRJEB63076"
"YoS4ExCp3d60","YoS4Ex","Yo",4,"Ex","C",3,60,54.3268284,-2.2887159,39.523305,42.6,19.8,4.84,4.846093354,0.374265532,NA,0.00100443182569247,0.0641896807866695,0.0159602407868616,"ResRisMcr-3-C-F-08-YoS4ExCp3d60-ITS-1","ResRisMcr-3-C-F-08-YoS4ExCp3d60-16S-1","ResRisMcr-3-C-F-08-YoS4ExCp3d60-16S-1_S260_L001_R1_001.fastq.gz","ResRisMcr-3-C-F-08-YoS4ExCp3d60-16S-1_S260_L001_R2_001.fastq.gz","ResRisMcr-3-C-F-08-YoS4ExCp3d60-ITS-1_S260_L001_R1_001.fastq.gz","ResRisMcr-3-C-F-08-YoS4ExCp3d60-ITS-1_S260_L001_R2_001.fastq.gz","fe172129f997372ec09b13b45e0cfeaa","d44b0a233f92cc5867069f0a1f08144f","29ac368132512e115914c5de90904256","7efbfda48e3f1d4da5a20f3e14f71b64","YoS4ExCp3d60_16S_exp","YoS4ExCp3d60_16S_run","YoS4ExCp3d60_ITS_exp","YoS4ExCp3d60_ITS_run","ERR11532186","ERX10936752","ERR11532527","ERX10937093","ERS15578207","SAMEA113583298","PRJEB63076"
"YoS4ExDp1d0","YoS4Ex","Yo",4,"Ex","D",1,0,54.3267734,-2.2885323,39.523305,15.6,17,4.83,12.434649658,0.70981394,0.173272727272727,0.00392074717034569,0.0558671464440489,0.038924294932795,"ResRisMcr-3-C-A-09-YoS4ExDp1d0-ITS-1","ResRisMcr-3-C-A-09-YoS4ExDp1d0-16S-1","ResRisMcr-3-C-A-09-YoS4ExDp1d0-16S-1_S201_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-09-YoS4ExDp1d0-16S-1_S201_L001_R2_001.fastq.gz","ResRisMcr-3-C-A-09-YoS4ExDp1d0-ITS-1_S201_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-09-YoS4ExDp1d0-ITS-1_S201_L001_R2_001.fastq.gz","36f1ea660cefc37fd949d7c2e03086a9","60c7491d622b07df7209793c69298d30","e401ea1ea08101077f1d077e7dcdf600","9389d70a5d254eca9450a2276a2acbdf","YoS4ExDp1d0_16S_exp","YoS4ExDp1d0_16S_run","YoS4ExDp1d0_ITS_exp","YoS4ExDp1d0_ITS_run","ERR11532187","ERX10936753","ERR11532528","ERX10937094","ERS15578208","SAMEA113583299","PRJEB63076"
"YoS4ExDp1d60","YoS4Ex","Yo",4,"Ex","D",1,60,54.3267734,-2.2885323,39.523305,44.2,20.1,4.83,3.574881116,0.283925576,NA,0.00281427802941404,0.0488525839255124,0.0319332633481281,"ResRisMcr-4-D-E-11-YoS4ExDp1d60-ITS-1","ResRisMcr-4-D-E-11-YoS4ExDp1d60-16S-1","ResRisMcr-4-D-E-11-YoS4ExDp1d60-16S-1_S347_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-11-YoS4ExDp1d60-16S-1_S347_L001_R2_001.fastq.gz","ResRisMcr-4-D-E-11-YoS4ExDp1d60-ITS-1_S347_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-11-YoS4ExDp1d60-ITS-1_S347_L001_R2_001.fastq.gz","088c2523ca8b0c30a8c998edd1a7b3b8","64e40ce72806fd04436ffdb92e968d2b","9fea53b031329df02288d320dd62604f","90adab9f6f22bd5b6c4d98025811531d","YoS4ExDp1d60_16S_exp","YoS4ExDp1d60_16S_run","YoS4ExDp1d60_ITS_exp","YoS4ExDp1d60_ITS_run","ERR11532188","ERX10936754","ERR11532529","ERX10937095","ERS15578209","SAMEA113583300","PRJEB63076"
"YoS4ExDp2d0","YoS4Ex","Yo",4,"Ex","D",2,0,54.3267828,-2.2885936,39.523305,7.7,17.9,4.87,5.149377492,0.38717124,0.257818181818182,0.0030801669121988,0.0564311169339634,0.0303252290007093,"ResRisMcr-3-C-A-08-YoS4ExDp2d0-ITS-1","ResRisMcr-3-C-A-08-YoS4ExDp2d0-16S-1","ResRisMcr-3-C-A-08-YoS4ExDp2d0-16S-1_S200_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-08-YoS4ExDp2d0-16S-1_S200_L001_R2_001.fastq.gz","ResRisMcr-3-C-A-08-YoS4ExDp2d0-ITS-1_S200_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-08-YoS4ExDp2d0-ITS-1_S200_L001_R2_001.fastq.gz","6efaea6071722766a60148eca8ac74ce","6f0fd85a7ef2f0b27d3c030e1631662d","cccb350488098030ad7962a003a77031","b567ca2d68611e180ef14391e3b37d1b","YoS4ExDp2d0_16S_exp","YoS4ExDp2d0_16S_run","YoS4ExDp2d0_ITS_exp","YoS4ExDp2d0_ITS_run","ERR11532189","ERX10936755","ERR11532530","ERX10937096","ERS15578210","SAMEA113583301","PRJEB63076"
"YoS4ExDp2d60","YoS4Ex","Yo",4,"Ex","D",2,60,54.3267828,-2.2885936,39.523305,41.2,20.5,4.87,4.381487866,0.342001262,NA,0.00191788226259101,0.052163344308196,0.0130939451359983,"ResRisMcr-4-D-B-10-YoS4ExDp2d60-ITS-1","ResRisMcr-4-D-B-10-YoS4ExDp2d60-16S-1","ResRisMcr-4-D-B-10-YoS4ExDp2d60-16S-1_S310_L001_R1_001.fastq.gz","ResRisMcr-4-D-B-10-YoS4ExDp2d60-16S-1_S310_L001_R2_001.fastq.gz","ResRisMcr-4-D-B-10-YoS4ExDp2d60-ITS-1_S310_L001_R1_001.fastq.gz","ResRisMcr-4-D-B-10-YoS4ExDp2d60-ITS-1_S310_L001_R2_001.fastq.gz","ec92ee49ef789204b88b8209bf29fddd","9b623b7ec8015d105a9db288cd3a1ef2","544208cf99e4780b89ed6ec4962f3bc9","a07153d7f323739c17ef9c8f3a59dfc1","YoS4ExDp2d60_16S_exp","YoS4ExDp2d60_16S_run","YoS4ExDp2d60_ITS_exp","YoS4ExDp2d60_ITS_run","ERR11532190","ERX10936756","ERR11532531","ERX10937097","ERS15578211","SAMEA113583302","PRJEB63076"
"YoS4ExDp3d0","YoS4Ex","Yo",4,"Ex","D",3,0,54.3268105,-2.2887315,39.523305,13,16.7,4.79,4.510544946,0.335548408,0.380181818181818,0.00106617663612448,0.0478152103867092,0.0264150897962417,"ResRisMcr-4-D-D-01-YoS4ExDp3d0-ITS-1","ResRisMcr-4-D-D-01-YoS4ExDp3d0-16S-1","ResRisMcr-4-D-D-01-YoS4ExDp3d0-16S-1_S325_L001_R1_001.fastq.gz","ResRisMcr-4-D-D-01-YoS4ExDp3d0-16S-1_S325_L001_R2_001.fastq.gz","ResRisMcr-4-D-D-01-YoS4ExDp3d0-ITS-1_S325_L001_R1_001.fastq.gz","ResRisMcr-4-D-D-01-YoS4ExDp3d0-ITS-1_S325_L001_R2_001.fastq.gz","ef37cf2d5f1448b32a1b79b5cbb69a2b","28ccbdb46b7f54c704ef803a8a7f1535","d19f8d6ff2a382913d18fd95a4044c6d","9a1213f421690bda28f766ec47cf16bc","YoS4ExDp3d0_16S_exp","YoS4ExDp3d0_16S_run","YoS4ExDp3d0_ITS_exp","YoS4ExDp3d0_ITS_run","ERR11532191","ERX10936757","ERR11532532","ERX10937098","ERS15578212","SAMEA113583303","PRJEB63076"
"YoS4ExDp3d60","YoS4Ex","Yo",4,"Ex","D",3,60,54.3268105,-2.2887315,39.523305,35.3,21.7,4.79,4.717036274,0.393624094,NA,0.00252839555420344,0.0401705049726381,0.0223682764524645,"ResRisMcr-2-B-D-08-YoS4ExDp3d60-ITS-1","ResRisMcr-2-B-D-08-YoS4ExDp3d60-16S-1","ResRisMcr-2-B-D-08-YoS4ExDp3d60-16S-1_S140_L001_R1_001.fastq.gz","ResRisMcr-2-B-D-08-YoS4ExDp3d60-16S-1_S140_L001_R2_001.fastq.gz","ResRisMcr-2-B-D-08-YoS4ExDp3d60-ITS-1_S140_L001_R1_001.fastq.gz","ResRisMcr-2-B-D-08-YoS4ExDp3d60-ITS-1_S140_L001_R2_001.fastq.gz","d9847fba4d9c0d980f617dba2eacf45d","db40f0d973f3d52bad54962548afb03e","f8ee1c6bb3e5a35ce5657f62738c6351","5a4daf9e5231451b7a30eeaef3cb02ef","YoS4ExDp3d60_16S_exp","YoS4ExDp3d60_16S_run","YoS4ExDp3d60_ITS_exp","YoS4ExDp3d60_ITS_run","ERR11532192","ERX10936758","ERR11532533","ERX10937099","ERS15578213","SAMEA113583304","PRJEB63076"
"YoS4InCp1d0","YoS4In","Yo",4,"In","C",1,0,54.3269071,-2.2883455,51.616756,51.6,17.9,4.92,7.216432548,0.400370412,0.237909090909091,0.00187794166962846,0.0305377187362473,0.00406168018243015,"ResRisMcr-4-D-G-08-YoS4InCp1d0-ITS-1","ResRisMcr-4-D-G-08-YoS4InCp1d0-16S-1","ResRisMcr-4-D-G-08-YoS4InCp1d0-16S-1_S368_L001_R1_001.fastq.gz","ResRisMcr-4-D-G-08-YoS4InCp1d0-16S-1_S368_L001_R2_001.fastq.gz","ResRisMcr-4-D-G-08-YoS4InCp1d0-ITS-1_S368_L001_R1_001.fastq.gz","ResRisMcr-4-D-G-08-YoS4InCp1d0-ITS-1_S368_L001_R2_001.fastq.gz","0b90a7d9fc53af11e9c140d6ff6b971b","a8a1db4ffad8a9db715038d6c9d343ce","30755d4620b5c882b9d639a12a226c94","06d316d853606fa17ccba336f8d02808","YoS4InCp1d0_16S_exp","YoS4InCp1d0_16S_run","YoS4InCp1d0_ITS_exp","YoS4InCp1d0_ITS_run","ERR11532193","ERX10936759","ERR11532534","ERX10937100","ERS15578214","SAMEA113583305","PRJEB63076"
"YoS4InCp1d60","YoS4In","Yo",4,"In","C",1,60,54.3269071,-2.2883455,51.616756,55,20.2,4.92,9.120633288,0.543592348,NA,0.00195011157739648,0.0308510562437927,0.0148663066832241,"ResRisMcr-4-D-E-05-YoS4InCp1d60-ITS-1","ResRisMcr-4-D-E-05-YoS4InCp1d60-16S-1","ResRisMcr-4-D-E-05-YoS4InCp1d60-16S-1_S341_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-05-YoS4InCp1d60-16S-1_S341_L001_R2_001.fastq.gz","ResRisMcr-4-D-E-05-YoS4InCp1d60-ITS-1_S341_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-05-YoS4InCp1d60-ITS-1_S341_L001_R2_001.fastq.gz","a6e3785f2c26bd10076087366f1ae3ff","07f6b725dfda32e15b5c45623baf0f14","e67fb248527fe960fcf1763bae1a4598","914cf8a88a892b61bef1702d7e819786","YoS4InCp1d60_16S_exp","YoS4InCp1d60_16S_run","YoS4InCp1d60_ITS_exp","YoS4InCp1d60_ITS_run","ERR11532194","ERX10936760","ERR11532535","ERX10937101","ERS15578215","SAMEA113583306","PRJEB63076"
"YoS4InCp2d0","YoS4In","Yo",4,"In","C",2,0,54.326898,-2.2883149,51.616756,48.1,17.6,4.66,4.762129372,0.305974136,0.151090909090909,0.00532402563884831,0.0310306341458204,0.00754282482116705,"ResRisMcr-3-C-G-06-YoS4InCp2d0-ITS-1","ResRisMcr-3-C-G-06-YoS4InCp2d0-16S-1","ResRisMcr-3-C-G-06-YoS4InCp2d0-16S-1_S270_L001_R1_001.fastq.gz","ResRisMcr-3-C-G-06-YoS4InCp2d0-16S-1_S270_L001_R2_001.fastq.gz","ResRisMcr-3-C-G-06-YoS4InCp2d0-ITS-1_S270_L001_R1_001.fastq.gz","ResRisMcr-3-C-G-06-YoS4InCp2d0-ITS-1_S270_L001_R2_001.fastq.gz","f840d061fdfaa4bca92d66057b386df3","b9438ff85d18cfe823c1bcc25ee9b79e","29b68de9ce0923f3d4ebe343a8035690","5fac6d5a2d5646cb8f77067a86a1f41b","YoS4InCp2d0_16S_exp","YoS4InCp2d0_16S_run","YoS4InCp2d0_ITS_exp","YoS4InCp2d0_ITS_run","ERR11532195","ERX10936761","ERR11532536","ERX10937102","ERS15578216","SAMEA113583307","PRJEB63076"
"YoS4InCp2d60","YoS4In","Yo",4,"In","C",2,60,54.326898,-2.2883149,51.616756,59.2,19.1,4.66,9.726071472,0.605438184,NA,0.00170579140535044,0.030920040517398,0.00496653862790183,"ResRisMcr-2-B-F-11-YoS4InCp2d60-ITS-1","ResRisMcr-2-B-F-11-YoS4InCp2d60-16S-1","ResRisMcr-2-B-F-11-YoS4InCp2d60-16S-1_S167_L001_R1_001.fastq.gz","ResRisMcr-2-B-F-11-YoS4InCp2d60-16S-1_S167_L001_R2_001.fastq.gz","ResRisMcr-2-B-F-11-YoS4InCp2d60-ITS-1_S167_L001_R1_001.fastq.gz","ResRisMcr-2-B-F-11-YoS4InCp2d60-ITS-1_S167_L001_R2_001.fastq.gz","15d5b432765dd805025a04fd24e96ec3","a2a032d3aae2a0277b0e74adc854ef2b","4bcb0969b068cc5f95f385182edc21b9","11852e1d1fec3896eb9f2b3e327d053a","YoS4InCp2d60_16S_exp","YoS4InCp2d60_16S_run","YoS4InCp2d60_ITS_exp","YoS4InCp2d60_ITS_run","ERR11532196","ERX10936762","ERR11532537","ERX10937103","ERS15578217","SAMEA113583308","PRJEB63076"
"YoS4InCp3d0","YoS4In","Yo",4,"In","C",3,0,54.3268887,-2.2882689,51.616756,47.2,17.6,4.9,5.43592348,0.29295396,0.183181818181818,0.00203765555921707,0.0253509255283928,0.00900159212613522,"ResRisMcr-3-C-A-02-YoS4InCp3d0-ITS-1","ResRisMcr-3-C-A-02-YoS4InCp3d0-16S-1","ResRisMcr-3-C-A-02-YoS4InCp3d0-16S-1_S194_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-02-YoS4InCp3d0-16S-1_S194_L001_R2_001.fastq.gz","ResRisMcr-3-C-A-02-YoS4InCp3d0-ITS-1_S194_L001_R1_001.fastq.gz","ResRisMcr-3-C-A-02-YoS4InCp3d0-ITS-1_S194_L001_R2_001.fastq.gz","76b50991b2491bfbb1762628c949306a","2757ed66f5cc771f6e1d623b73c00c68","478b6a3f8b7fbabb729b5c6566934c38","5a5a91680459b400927d1cffec22f380","YoS4InCp3d0_16S_exp","YoS4InCp3d0_16S_run","YoS4InCp3d0_ITS_exp","YoS4InCp3d0_ITS_run","ERR11532197","ERX10936763","ERR11532538","ERX10937104","ERS15578218","SAMEA113583309","PRJEB63076"
